1. Código DANE Departamento,2. Código DANE Municipio,3. Informacion Predial utilizada,4. Número Predial Nacional o Información Predial Catastral,5. Dirección catastral del predio,6. Tipo de Asentamiento (Cabecera Municipal-Centros Poblados-Rural Dispersa),7. Tipo de Estratificacion,8. Estrato alcaldia,9. Estrato Atipico,10. ACUEDUCTO - NOMBRE EMPRESA,11. ACUEDUCTO - NIT,12. ACUEDUCTO -DV,13. ACUEDUCTO - NUIU,14. ACUEDUCTO - ESTRATO,15. ALCANTARILLADO - NOMBRE EMPRESA,16. ALCANTARILLADO - NIT,17. ALCANTARILLADO - DV,18. ALCANTARILLADO - NUIU,19. ALCANTARILLADO - ESTRATO,20. ASEO - NOMBRE EMPRESA,21. ASEO - NIT,22. ASEO - DV,23. ASEO - NUIU,24. ASEO -ESTRATO
52,490,1,524900100000000100014000000000,K 8 6 42,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0086,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0086,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0086,71
52,490,1,524900100000000100017000000000,C 7 7 47,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0087,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0087,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0087,71
52,490,1,524900100000000100018000000000,C 7 7 41,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0088,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0088,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0088,71
52,490,1,524900100000000100019000000000,C 7 7 31,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0089,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0089,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0089,71
52,490,1,524900100000000100020000000000,C 7 7 19,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0090,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0090,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0090,71
52,490,1,524900100000000110004000000000,K 8 5 40,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0091,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0091,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0091,71
52,490,1,524900100000000110005000000000,K 8 5 52,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0092,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0092,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0092,71
52,490,1,524900100000000110006000000000,C 5 A 7 29,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0093,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0093,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0093,71
52,490,1,524900100000000110008000000000,C 5 A 7 05,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0094,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0094,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0094,71
52,490,1,524900100000000110012000000000,K 7 5 45,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0095,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0095,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0095,71
52,490,1,524900100000000110016000000000,K 7 5 09,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0096,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0096,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0096,71
52,490,1,524900100000000110016000000000,K 7 5 09,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0097,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0097,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0097,71
52,490,1,524900100000000110020000000000,C 5 7 26,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0098,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0098,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0098,71
52,490,1,524900100000000120001000000000,K 8 7 A 31,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0099,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0099,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0099,71
52,490,1,524900100000000120002000000000,K 8 7 A 19 B/LA ARENA,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0100,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0100,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0100,71
52,490,1,524900100000000120003000000000,K 8 7 A 13,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0101,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0101,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0101,71
52,490,1,524900100000000120004000000000,K 8 7 A 11,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0102,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0102,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0102,71
52,490,1,524900100000000120006000000000,K 8 7 A 03,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0103,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0103,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0103,71
52,490,1,524900100000000120007000000000,C 7 A 8 14,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0104,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0104,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0104,71
52,490,1,524900100000000120007000000000,C 7 A 8 14,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0105,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0105,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0105,71
52,490,1,524900100000000120009000000000,C 7 A 8 32,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0106,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0106,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0106,71
52,490,1,524900100000000120010000000000,K 8 A 7 A 12,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0107,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0107,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0107,71
52,490,1,524900100000000120011000000000,K 8 7 A 18,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0108,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0108,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0108,71
52,490,1,524900100000000120012000000000,IN K 8 A 7 A 20,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0109,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0109,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0109,71
52,490,1,524900100000000130001000000000,C 7 8 30,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0110,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0110,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0110,71
52,490,1,524900100000000130002000000000,K 8 A 7 16,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0111,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0111,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0111,71
52,490,1,524900100000000130003000000000,K 8 A 7 30,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0112,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0112,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0112,71
52,490,1,524900100000000130004000000000,C 7 A 8 16,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0113,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0113,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0113,71
52,490,1,524900100000000130005000000000,C 7 A 8 08,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0114,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0114,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0114,71
52,490,1,524900100000000130006000000000,C 7 A 8 02,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0115,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0115,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0115,71
52,490,1,524900100000000130007000000000,K 8 17 19,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0116,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0116,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0116,71
52,490,1,524900100000000130008000000000,K 8 7 07,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0117,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0117,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0117,71
52,490,1,524900100000000140001000000000,K 8 6 07,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0118,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0118,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0118,71
52,490,1,524900100000000140001000000000,K 8 6 07,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0119,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0119,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0119,71
52,490,1,524900100000000140002000000000,C 6 8 18,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0120,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0120,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0120,71
52,490,1,524900100000000140003000000000,C 6 8 29,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0121,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0121,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0121,71
52,490,1,524900100000000140004000000000,C 6 8 38,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0122,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0122,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0122,71
52,490,1,524900100000000140005000000000,K 9 6 12,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0123,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0123,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0123,71
52,490,1,524900100000000140006000000000,K 9 6 18,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0124,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0124,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0124,71
52,490,1,524900100000000140007000000000,K 9 6 28,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0125,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0125,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0125,71
52,490,1,524900100000000140008000000000,K 9 6 36,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0126,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0126,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0126,71
52,490,1,524900100000000140009000000000,K 9 6 46,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0127,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0127,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0127,71
52,490,1,524900100000000140010000000000,K 9 6 50,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0128,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0128,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0128,71
52,490,1,524900100000000140011000000000,K 9 6 58,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0129,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0129,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0129,71
52,490,1,524900100000000140012000000000,K 9 6 68,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0130,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0130,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0130,71
52,490,1,524900100000000140013000000000,K 9 6 72,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0131,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0131,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0131,71
